Combination,Count
AUDI-208-59900-2022-WA,1080
AUDI-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,681
AUDI-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,399
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,682
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,402
AUDI-204-59900-2019,536
AUDI-204-59900-2019-WA,535
AUDI-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-222-59900-2021,192
AUDI-222-59900-2021-WA,192
AUDI-222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-208-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-208-59900-2022,238
AUDI-208-59900-2022-WA,238
AUDI-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-208-59900-2023,118
AUDI-208-59900-2023-WA,115
AUDI-208-59900-2023-WA-Eligibility unknown as battery range has not been researched,115
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,118
AUDI-59900-2022-WA,1080
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,681
AUDI-59900-2021-WA-Eligibility unknown as battery range has not been researched,399
AUDI-2019-WA-Clean Alternative Fuel Vehicle Eligible,682
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,402
AUDI-Battery Electric Vehicle (BEV)-204,536
AUDI-Battery Electric Vehicle (BEV)-204-59900,536
AUDI-Battery Electric Vehicle (BEV)-204-59900-2019,536
AUDI-Battery Electric Vehicle (BEV)-204-59900-2019-WA,535
AUDI-Battery Electric Vehicle (BEV)-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-204-59900-2019-WA,535
AUDI-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-204-59900-2019,536
AUDI-204-59900-2019-WA,535
AUDI-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-59900-2019-WA,535
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-Battery Electric Vehicle (BEV)-208,402
AUDI-Battery Electric Vehicle (BEV)-208-59900,402
AUDI-Battery Electric Vehicle (BEV)-208-59900-2021,46
AUDI-Battery Electric Vehicle (BEV)-208-59900-2021-WA,46
AUDI-Battery Electric Vehicle (BEV)-208-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-208-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-Battery Electric Vehicle (BEV)-208-59900-2022,238
AUDI-Battery Electric Vehicle (BEV)-208-59900-2022-WA,238
AUDI-Battery Electric Vehicle (BEV)-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-Battery Electric Vehicle (BEV)-208-59900-2023,118
AUDI-Battery Electric Vehicle (BEV)-208-59900-2023-WA,115
AUDI-Battery Electric Vehicle (BEV)-208-59900-2023-WA-Eligibility unknown as battery range has not been researched,115
AUDI-208-59900-2023-WA-Eligibility unknown as battery range has not been researched,118
AUDI-208-59900-2022-WA,399
AUDI-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,399
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,402
AUDI-208-59900-2021,46
AUDI-208-59900-2021-WA,46
AUDI-208-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-208-59900-2022,238
AUDI-208-59900-2022-WA,238
AUDI-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-208-59900-2023,118
AUDI-208-59900-2023-WA,115
AUDI-208-59900-2023-WA-Eligibility unknown as battery range has not been researched,115
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,118
AUDI-59900-2022-WA,399
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,399
AUDI-2022-WA-Eligibility unknown as battery range has not been researched,402
AUDI-Battery Electric Vehicle (BEV)-222,146
AUDI-Battery Electric Vehicle (BEV)-222-59900,146
AUDI-Battery Electric Vehicle (BEV)-222-59900-2021,146
AUDI-Battery Electric Vehicle (BEV)-222-59900-2021-WA,146
AUDI-Battery Electric Vehicle (BEV)-222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-222-59900-2021-WA,146
AUDI-222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-222-59900-2021,146
AUDI-222-59900-2021-WA,146
AUDI-222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-59900-2021-WA,146
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-208-59900,1084
AUDI-204-59900-2019,536
AUDI-204-59900-2019-WA,535
AUDI-204-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-222-59900-2021,192
AUDI-222-59900-2021-WA,192
AUDI-222-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-208-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-208-59900-2022,238
AUDI-208-59900-2022-WA,238
AUDI-208-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-208-59900-2023,118
AUDI-208-59900-2023-WA,115
AUDI-208-59900-2023-WA-Eligibility unknown as battery range has not been researched,115
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,118
AUDI-59900-2022-WA,1080
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,681
AUDI-59900-2021-WA-Eligibility unknown as battery range has not been researched,399
AUDI-2019-WA-Clean Alternative Fuel Vehicle Eligible,682
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,402
AUDI-59900-2019,536
AUDI-59900-2019-WA,535
AUDI-59900-2019-WA-Clean Alternative Fuel Vehicle Eligible,535
AUDI-2019-WA-Clean Alternative Fuel Vehicle Eligible,536
AUDI-59900-2021,192
AUDI-59900-2021-WA,192
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-59900-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-2021-WA-Clean Alternative Fuel Vehicle Eligible,146
AUDI-2021-WA-Eligibility unknown as battery range has not been researched,46
AUDI-59900-2022,238
AUDI-59900-2022-WA,238
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-2022-WA-Eligibility unknown as battery range has not been researched,238
AUDI-59900-2023,118
AUDI-59900-2023-WA,115
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,115
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,118
AUDI-2022-WA,1080
AUDI-2021-WA-Clean Alternative Fuel Vehicle Eligible,681
AUDI-2022-WA-Eligibility unknown as battery range has not been researched,399
AUDI-WA-Clean Alternative Fuel Vehicle Eligible,682
AUDI-WA-Eligibility unknown as battery range has not been researched,402
AUDI-E-TRON GT,138
AUDI-E-TRON GT-Battery Electric Vehicle (BEV),138
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22,138
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900,138
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2022,74
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2022-WA,74
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2023,54
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2023-WA,54
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2024,10
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2024-WA,10
AUDI-E-TRON GT-Battery Electric Vehicle (BEV)-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA,138
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-22-59900-2023-WA,138
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-Battery Electric Vehicle (BEV)-22-59900,138
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-22-59900-2023-WA,138
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-22-59900-2022,74
AUDI-22-59900-2022-WA,74
AUDI-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-22-59900-2023,54
AUDI-22-59900-2023-WA,54
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-22-59900-2024,10
AUDI-22-59900-2024-WA,10
AUDI-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-59900-2023-WA,138
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-Battery Electric Vehicle (BEV)-22,138
AUDI-Battery Electric Vehicle (BEV)-22-59900,138
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA,10
AUDI-Battery Electric Vehicle (BEV)-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-22-59900-2023-WA,138
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-22-59900-2022,74
AUDI-22-59900-2022-WA,74
AUDI-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-22-59900-2023,54
AUDI-22-59900-2023-WA,54
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-22-59900-2024,10
AUDI-22-59900-2024-WA,10
AUDI-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-59900-2023-WA,138
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-22-59900,138
AUDI-22-59900-2022,74
AUDI-22-59900-2022-WA,74
AUDI-22-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-22-59900-2023,54
AUDI-22-59900-2023-WA,54
AUDI-22-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-22-59900-2024,10
AUDI-22-59900-2024-WA,10
AUDI-22-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-59900-2023-WA,138
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-59900-2022,74
AUDI-59900-2022-WA,74
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-2022-WA-Eligibility unknown as battery range has not been researched,74
AUDI-59900-2023,54
AUDI-59900-2023-WA,54
AUDI-59900-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,54
AUDI-59900-2024,10
AUDI-59900-2024-WA,10
AUDI-59900-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-2024-WA-Eligibility unknown as battery range has not been researched,10
AUDI-2023-WA,138
AUDI-2023-WA-Eligibility unknown as battery range has not been researched,138
AUDI-WA-Eligibility unknown as battery range has not been researched,138
AUDI-E-TRON SPORTBACK,180
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV),180
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218,180
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900,180
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2020,28
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2020-WA,28
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2021,75
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2021-WA,75
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2022,77
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2022-WA,77
AUDI-E-TRON SPORTBACK-Battery Electric Vehicle (BEV)-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA,180
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,76
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,104
AUDI-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,76
AUDI-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,104
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020-WA,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
AUDI-218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021,75
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA,75
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
AUDI-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
AUDI-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022,77
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022-WA,77
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
AUDI-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
AUDI-218-59900-2021-WA,180
AUDI-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,76
AUDI-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,104
AUDI-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,76
AUDI-59900-2022-WA-Eligibility unknown as battery range has not been researched,104
AUDI-Battery Electric Vehicle (BEV)-218-59900,180
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020-WA,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
AUDI-218-59900-2020-WA-Clean Alternative Fuel Vehicle Eligible,28
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021,75
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA,75
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
AUDI-Battery Electric Vehicle (BEV)-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
AUDI-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,48
AUDI-218-59900-2021-WA-Eligibility unknown as battery range has not been researched,27
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022,77
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022-WA,77
AUDI-Battery Electric Vehicle (BEV)-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
AUDI-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,77
AUDI-218-59900-2021-WA,180
AUDI-218-59900-2021-WA-Clean Alternative Fuel Vehicle Eligible,76
AUDI-218-59900-2022-WA-Eligibility unknown as battery range has not been researched,104
